tmax,tmin,rain,tmax_tomorrow
56,40,0.05,54
54,39,0,60
60,39,0,70
70,44,0,58
58,43,0,64
64,43,0,66
66,42,0,68
68,46,0,69
69,46,0,76
76,46,0,70
70,49,0,73
73,46,0,72
72,45,0,73
73,48,0,71
71,46,0,72
72,46,0,69
69,45,0,56
56,39,0,60
60,38,0,60
60,43,0,60
60,38,0,63
63,37,0,62
62,38,0,65
65,40,0,57
57,44,0,53
53,41,0,51
51,31,0,55
55,40,0,56
56,40,0,54
54,37,0,55
55,33,0,57
57,36,0,54
54,43,0.2,55
55,38,0,54
54,34,0.14,57
57,47,0.77,53
53,42,0.21,51
51,40,0.28,54
54,37,0,63
63,37,0,63
63,41,0,68
68,48,0.01,64
64,50,0.14,61
61,49,0,57
57,47,0,65
65,48,0,66
66,47,0.13,62
62,38,0.36,56
56,47,0.04,58
58,40,0.28,55
55,45,0.12,58
58,42,0.06,56
56,38,0,63
63,38,0,57
57,52,0.58,65
65,55,0.1,60
60,48,0.4,59
59,40,0,56
56,44,0.14,58
58,41,0.03,63
63,44,0,68
68,43,0,75
75,47,0,77
77,50,0,77
77,51,0,64
64,50,0,67
67,47,0,65
65,49,0,64
64,45,0,63
63,50,0,61
61,45,0.16,62
62,56,2.14,64
64,54,0.7,64
64,48,0,73
73,48,0,64
64,53,0,62
62,49,0.14,61
61,48,0,67
67,42,0,72
72,47,0,63
63,49,0.04,56
56,46,0,63
63,39,0,58
58,46,0,65
65,42,0,67
67,46,0,73
73,46,0,77
77,47,0,74
74,51,0,62
62,51,0,63
63,50,0,61
61,51,0,66
66,54,0,65
65,54,0,63
63,48,0,62
62,47,0,65
65,50,0,64
64,51,0,62
62,52,0,69
69,51,0,61
61,50,0,64
64,53,0,70
70,48,0,66
66,51,0,67
67,53,0,67
67,50,0,73
73,50,0,72
72,54,0,65
65,54,0,63
63,53,0,64
64,55,0,65
65,54,0,64
64,54,0,62
62,54,0,62
62,53,0,62
62,53,0,64
64,51,0,58
58,53,0,62
62,54,0,61
61,53,0,64
64,55,0,64
64,54,0,71
71,50,0,81
81,54,0,72
72,52,0,61
61,51,0,64
64,52,0,73
73,51,0,84
84,53,0,75
75,54,0,68
68,52,0,65
65,51,0,63
63,53,0,65
65,54,0,68
68,50,0,68
68,55,0,70
70,49,0,72
72,53,0,75
75,54,0,73
73,52,0,70
70,54,0,64
64,56,0,69
69,56,0,70
70,56,0,69
69,54,0,66
66,54,0,65
65,54,0,69
69,53,0,80
80,52,0,86
86,55,0,76
76,57,0,70
70,53,0,68
68,51,0,64
64,53,0,67
67,55,0,74
74,55,0,80
80,54,0,67
67,55,0,67
67,54,0,71
71,55,0,70
70,56,0,74
74,55,0,80
80,60,0,72
72,56,0,72
72,55,0,76
76,52,0,76
76,57,0,73
73,57,0,71
71,57,0,74
74,59,0,69
69,57,0,69
69,56,0,69
69,56,0,69
69,56,0,70
70,57,0,71
71,57,0,76
76,57,0,72
72,60,0,72
72,59,0,71
71,58,0,71
71,58,0,73
73,57,0,66
66,56,0,66
66,55,0,67
67,55,0,66
66,55,0,67
67,55,0,66
66,54,0,65
65,55,0,67
67,55,0,73
73,52,0,72
72,54,0,70
70,52,0,74
74,52,0,65
65,53,0,71
71,55,0,80
80,55,0,71
71,52,0,74
74,56,0,71
71,54,0,66
66,57,0,67
67,58,0,71
71,61,0,71
71,58,0,74
74,55,0,74
74,51,0,67
67,54,0,67
67,57,0,68
68,57,0,71
71,60,0,69
69,61,0,69
69,57,0,69
69,55,0,69
69,57,0,71
71,58,0,70
70,57,0,74
74,55,0,71
71,60,0,71
71,58,0,68
68,54,0,70
70,54,0,69
69,58,0,70
70,58,0,67
67,58,0,66
66,52,0,73
73,52,0,73
73,51,0,74
74,51,0,76
76,53,0,71
71,53,0,68
68,50,0,68
68,57,0,71
71,56,0,67
67,52,0,71
71,50,0,66
66,57,0,67
67,52,0,74
74,53,0,86
86,51,0,73
73,52,0,67
67,52,0,70
70,50,0,76
76,48,0,70
70,52,0,77
77,50,0,66
66,51,0,67
67,57,0,71
71,59,0,74
74,59,0,76
76,56,0,77
77,63,0.07,75
75,61,0,70
70,59,0,72
72,53,0,74
74,53,0,84
84,62,0,81
81,55,0,71
71,52,0,68
68,52,0,70
70,52,0,78
78,50,0,70
70,48,0,72
72,56,0,77
77,51,0,74
74,47,0,69
69,48,0,71
71,50,0,77
77,49,0,69
69,50,0,65
65,50,0,64
64,50,0,65
65,49,0,69
69,49,0,72
72,54,0,75
75,51,0,70
70,52,0,71
71,53,0,69
69,51,0,70
70,48,0,75
75,45,0,80
80,50,0,75
75,51,0,77
77,47,0,67
67,49,0,70
70,48,0,74
74,44,0,74
74,44,0,73
73,41,0,67
67,41,0,63
63,37,0,71
71,37,0,66
66,37,0,64
64,39,0,64
64,38,0,63
63,37,0,63
63,36,0,61
61,38,0,59
59,41,0,62
62,37,0,63
63,39,0,61
61,53,0.72,63
63,56,0.89,61
61,56,0.35,61
61,50,0.01,62
62,47,0,62
62,44,0,60
60,48,0.14,64
64,57,0.7,61
61,56,0.22,62
62,46,0,59
59,45,0.32,55
55,38,0,59
59,45,0,55
55,49,0.1,57
57,49,0.23,65
65,45,0,61
61,41,0,63
63,41,0,58
58,42,0,56
56,42,0.01,59
59,42,0,61
61,47,0,65
65,41,0,63
63,44,0,62
62,51,0,61
61,53,0.7,59
59,49,0.03,62
62,47,0,62
62,49,0,57
57,46,0,59
59,51,0.06,57
57,41,0,59
59,45,0,59
59,45,0.5,60
60,45,0.01,58
58,40,0,61
61,43,0,62
62,40,0,59
59,36,0,58
58,39,0,58
58,44,0,56
56,38,0,53
53,33,0,55
55,34,0,57
57,37,0,56
56,48,0.22,58
58,47,1.24,60
60,50,0,61
61,51,0,61
61,50,0.08,58
58,44,0,60
60,47,0.13,63
63,48,0,61
61,44,0,60
60,51,0.01,57
57,52,0.52,60
60,54,1,60
60,53,0.05,62
62,51,0.01,64
64,54,0,59
59,50,0.16,58
58,46,0.01,58
58,40,0,60
60,39,0,64
64,40,0,66
66,44,0,68
68,43,0,66
66,44,0,65
65,49,0,61
61,50,0.01,63
63,50,0.03,62
62,54,0.27,60
60,52,0.14,60
60,51,0.44,58
58,52,0.04,53
53,44,0.54,51
51,41,0.1,56
56,35,0,55
55,37,0,54
54,43,0.43,56
56,41,0.24,53
53,41,0.11,54
54,39,0,54
54,40,0.24,61
61,48,1.46,60
60,51,0.87,55
55,46,0.18,56
56,46,0.23,55
55,40,0.14,59
59,37,0,57
57,34,0,58
58,47,0,59
59,41,0,55
55,35,0,57
57,38,0,57
57,45,0,58
58,50,0.02,58
58,53,0.45,60
60,51,0.44,57
57,49,0,59
59,45,0.02,61
61,52,0.73,58
58,53,0.01,56
56,50,0.08,60
60,50,0.2,60
60,53,0.58,56
56,49,0.04,56
56,48,0,56
56,47,0.13,57
57,45,0.22,64
64,40,0,61
61,43,0,63
63,46,0,68
68,38,0,68
68,41,0,68
68,44,0,71
71,46,0,72
72,49,0,70
70,48,0.02,62
62,48,0.5,62
62,46,0,60
60,48,0.29,62
62,49,0.12,64
64,43,0,64
64,48,0.47,65
65,48,0.06,62
62,54,0.12,65
65,51,0.07,63
63,45,0,67
67,45,0,73
73,47,0,64
64,51,0.04,64
64,55,0.18,61
61,56,0,64
64,56,0,63
63,54,0.1,68
68,54,0,71
71,58,0,72
72,57,0.01,67
67,56,0,69
69,51,0,64
64,50,0,69
69,49,0,74
74,49,0,62
62,51,0,61
61,51,0.06,65
65,53,0.08,71
71,49,0,
,50,0,73
73,54,0,61
61,51,0,
,52,0,
,50,0,86
86,53,0,81
81,56,0,67
67,53,0,71
71,54,0,68
68,52,0,66
66,53,0,68
68,55,0,64
64,53,0,71
71,48,0,72
72,49,0,70
70,50,0,66
66,51,0,64
64,53,0,64
64,55,0,66
66,56,0,67
67,56,0,65
65,56,0,68
68,56,0,68
68,56,0,65
65,56,0,67
67,55,0,66
66,57,0,67
67,56,0.41,62
62,53,0.17,65
65,54,0,59
59,52,0.69,62
62,52,0.24,65
65,48,0,65
65,54,0.21,69
69,52,0,69
69,55,0,68
68,56,0,68
68,55,0.01,63
63,54,0.04,65
65,51,0,66
66,55,0,69
69,55,0,62
62,54,0,69
69,55,0,70
70,55,0,69
69,57,0,70
70,56,0,80
80,53,0,75
75,58,0,69
69,56,0,74
74,50,0,85
85,53,0,91
91,57,0,97
97,66,0,99
99,66,0,83
83,60,0,71
71,58,0,68
68,57,0,66
66,56,0,66
66,56,0,72
72,57,0,71
71,57,0,71
71,60,0,72
72,56,0,72
72,55,0,81
81,55,0,78
78,57,0,74
74,57,0,73
73,53,0,70
70,59,0,73
73,58,0,72
72,56,0,70
70,54,0,69
69,57,0,70
70,57,0,70
70,55,0,71
71,57,0,71
71,58,0,73
73,58,0,74
74,54,0,67
67,57,0,67
67,58,0,71
71,59,0,75
75,62,0,73
73,59,0,72
72,58,0,70
70,58,0,69
69,55,0,76
76,57,0,76
76,59,0,79
79,60,0,74
74,58,0,76
76,61,0,74
74,59,0,73
73,60,0,77
77,58,0,72
72,57,0,87
87,55,0,74
74,59,0,74
74,57,0,83
83,58,0,79
79,59,0,70
70,57,0,71
71,59,0,75
75,59,0,69
69,61,0,72
72,61,0,75
75,61,0,74
74,61,0,76
76,60,0,77
77,60,0,71
71,60,0,72
72,60,0,77
77,60,0,75
75,62,0,82
82,61,0,85
85,59,0,85
85,58,0,94
94,59,0,94
94,61,0,81
81,59,0,76
76,59,0,76
76,61,0,72
72,61,0,72
72,59,0,79
79,57,0,81
81,60,0,79
79,60,0,73
73,61,0,77
77,60,0,81
81,56,0,77
77,58,0,73
73,62,0,78
78,65,0,75
75,60,0,85
85,58,0,78
78,58,0,72
72,60,0,74
74,60,0,75
75,58,0,73
73,60,0,71
71,61,0,71
71,62,0,74
74,60,0,78
78,56,0,73
73,60,0,83
83,56,0,91
91,56,0,95
95,60,0,76
76,59,0,73
73,61,0,73
73,62,0.16,75
75,55,0,74
74,58,0.07,76
76,55,0,82
82,55,0,85
85,57,0,75
75,57,0,83
83,61,0,92
92,58,0,96
96,62,0,81
81,63,0,69
69,59,0,72
72,56,0,69
69,47,0,67
67,50,0,71
71,46,0,75
75,48,0,68
68,48,0,74
74,47,0,80
80,48,0,83
83,50,0,86
86,55,0,80
80,52,0,72
72,48,0,79
79,46,0,76
76,45,0,76
76,47,0,71
71,47,0,68
68,45,0,67
67,45,0,66
66,48,0,70
70,54,0,67
67,47,0,68
68,48,0,71
71,47,0,82
82,49,0,83
83,50,0,83
83,51,0,91
91,65,0,85
85,52,0,75
75,49,0,72
72,47,0,71
71,46,0,73
73,43,0,71
71,47,0,70
70,48,0,71
71,39,0,70
70,41,0,77
77,42,0,72
72,40,0,70
70,45,0,62
62,49,0,61
61,51,0,64
64,47,0,61
61,51,0,65
65,47,0,75
75,41,0,72
72,47,0,61
61,47,0,62
62,50,0,67
67,54,0,69
69,48,0,76
76,45,0,72
72,45,0,65
65,50,0,73
73,46,0,63
63,49,0,66
66,41,0,67
67,43,0,68
68,40,0,66
66,39,0,54
54,43,0.81,52
52,44,0.2,52
52,37,0,54
54,36,0.01,55
55,40,0.14,58
58,53,0.08,62
62,55,0.29,59
59,52,0.01,59
59,53,0.19,60
60,47,0,66
66,54,0.17,64
64,57,0.39,61
61,47,0.19,58
58,46,0,60
60,50,0.18,62
62,54,0.04,63
63,58,0.09,60
60,56,0.01,59
59,51,0.02,58
58,44,0,60
60,40,0,59
59,42,0,58
58,51,0.18,61
61,52,0.01,58
58,44,0,62
62,46,0,57
57,42,0.48,54
54,37,0,56
56,39,0.01,55
55,48,0.06,59
59,40,0,60
60,35,0,59
59,35,0,56
56,48,0.5,58
58,45,0,66
66,40,0,59
59,45,0,60
60,42,0,61
61,40,0,61
61,44,0.01,60
60,38,0,58
58,39,0,58
58,37,0,59
59,44,0,58
58,41,0.17,58
58,38,0,59
59,42,0.03,56
56,37,0,58
58,44,0.08,57
57,41,0.04,53
53,37,0,52
52,45,1.12,55
55,39,0,58
58,43,0,56
56,45,0,56
56,45,0,58
58,46,0.09,60
60,48,0,61
61,47,0,64
64,46,0,63
63,55,0,63
63,49,0.17,60
60,47,0,61
61,48,0.03,62
62,44,0,62
62,48,0,70
70,47,0,66
66,45,0,60
60,47,0,60
60,43,0,61
61,40,0,62
62,38,0,65
65,42,0,67
67,41,0,61
61,47,0,66
66,50,0,70
70,46,0,72
72,47,0,69
69,44,0,66
66,46,0,60
60,48,0,64
64,45,0,63
63,45,0,73
73,45,0,67
67,47,0,66
66,43,0,68
68,44,0,71
71,45,0,63
63,54,0,62
62,51,0,68
68,44,0,75
75,44,0,76
76,45,0,74
74,47,0,74
74,50,0,61
61,52,0,63
63,42,0,77
77,54,0,73
73,46,0,77
77,47,0,66
66,51,0,61
61,53,0,59
59,48,0.07,60
60,44,0,69
69,49,0,71
71,52,0,71
71,53,0,71
71,48,0,65
65,49,0,56
56,51,0.45,57
57,48,0.42,56
56,44,0.19,58
58,43,0,59
59,48,0,64
64,46,0,65
65,45,0,64
64,46,0,69
69,47,0,57
57,50,0,59
59,49,0.18,59
59,44,0,62
62,38,0,61
61,41,0,60
60,51,0.17,63
63,53,0.03,65
65,52,0,67
67,50,0,64
64,48,0,66
66,43,0,64
64,43,0,61
61,51,0.2,57
57,46,0.47,55
55,42,0.24,65
65,39,0,64
64,53,0,65
65,56,0,66
66,55,0,61
61,54,0,64
64,54,0,70
70,53,0,80
80,47,0,74
74,50,0,63
63,54,0,64
64,55,0,67
67,57,0,67
67,56,0,66
66,56,0,67
67,55,0,74
74,52,0,73
73,56,0,75
75,54,0,78
78,56,0,68
68,55,0,75
75,52,0,75
75,56,0,67
67,56,0,71
71,55,0,74
74,50,0,72
72,57,0,69
69,50,0,74
74,48,0,70
70,50,0,79
79,50,0,85
85,52,0,87
87,53,0,67
67,53,0,68
68,57,0,73
73,53,0.08,68
68,58,0.03,69
69,55,0,69
69,59,0.01,71
71,57,0,75
75,58,0.01,74
74,62,0.26,69
69,59,0.02,68
68,58,0,71
71,56,0,73
73,54,0,72
72,55,0,77
77,51,0,85
85,53,0,92
92,58,0,91
91,62,0,82
82,57,0,72
72,57,0,74
74,59,0,74
74,60,0.03,70
70,59,0,74
74,58,0,88
88,58,0,92
92,61,0,82
82,58,0,68
68,59,0,70
70,58,0,69
69,56,0,77
77,49,0,85
85,53,0,81
81,57,0,77
77,60,0,70
70,60,0,71
71,59,0,73
73,60,0,73
73,59,0,75
75,58,0,84
84,54,0,87
87,56,0,74
74,57,0,72
72,59,0,71
71,60,0,73
73,59,0,74
74,59,0,74
74,59,0,71
71,59,0,70
70,59,0,72
72,59,0,69
69,56,0,76
76,53,0,77
77,56,0,73
73,55,0,74
74,58,0,70
70,58,0,80
80,54,0,76
76,57,0,72
72,55,0,84
84,53,0,76
76,58,0,77
77,56,0,76
76,55,0,79
79,55,0,80
80,55,0,71
71,60,0,76
76,60,0,73
73,61,0,71
71,61,0,74
74,60,0,74
74,60,0,72
72,60,0,70
70,60,0,71
71,60,0,76
76,58,0,73
73,60,0,69
69,59,0,75
75,61,0,73
73,60,0,72
72,59,0,71
71,59,0,71
71,58,0,71
71,60,0,72
72,59,0,72
72,60,0,73
73,59,0,76
76,57,0,69
69,60,0,69
69,60,0,75
75,60,0,77
77,61,0,76
76,59,0,77
77,60,0,73
73,60,0,74
74,61,0,75
75,60,0,90
90,56,0,101
101,69,0,96
96,67,0,92
92,68,0.04,88
88,68,0,86
86,65,0,81
81,63,0,77
77,59,0,81
81,64,0,82
82,60,0,79
79,61,0,80
80,63,0,73
73,61,0,68
68,57,0,70
70,57,0,70
70,60,0,
,,0,70
70,60,0,71
71,60,0,71
71,60,0,72
72,62,0,71
71,61,0,75
75,60,0,96
96,57,0,104
104,66,0,99
99,66,0,
,,0,
,,0,68
68,58,0,76
76,55,0,80
80,55,0,69
69,59,0,72
72,59,0,77
77,60,0,79
79,65,0,74
74,66,0,75
75,65,0,79
79,62,0,85
85,57,0,76
76,56,0,75
75,60,0,78
78,57,0,78
78,62,0,75
75,62,0,80
80,59,0,99
99,59,0,94
94,62,0,75
75,60,0,85
85,62,0,90
90,61,0,90
90,59,0,89
89,56,0,74
74,53,0,79
79,54,0,74
74,52,0,67
67,56,0,69
69,61,0,71
71,58,0,75
75,58,0,79
79,55,0,84
84,55,0,86
86,55,0,89
89,58,0,98
98,58,0,92
92,63,0,93
93,57,0,86
86,55,0,76
76,56,0,81
81,51,0,85
85,53,0,73
73,54,0,72
72,55,0,71
71,54,0,75
75,60,0,80
80,50,0,81
81,51,0,76
76,47,0,78
78,49,0,70
70,47,0,79
79,45,0,78
78,47,0,81
81,48,0,68
68,49,0,73
73,52,0,80
80,53,0,65
65,52,0,64
64,49,0,62
62,44,0,61
61,37,0,62
62,39,0,64
64,47,0,65
65,40,0,62
62,46,0.02,63
63,46,0,67
67,41,0,75
75,49,0,68
68,53,0.07,66
66,49,0.08,63
63,47,0,66
66,42,0,66
66,41,0,61
61,38,0,62
62,48,0,67
67,41,0,65
65,47,0,69
69,40,0,65
65,41,0,64
64,37,0,64
64,37,0,64
64,37,0,64
64,40,0,66
66,40,0,66
66,42,0,66
66,39,0,64
64,40,0,64
64,42,0,79
79,39,0,73
73,42,0,71
71,41,0,64
64,43,0,57
57,44,0.23,60
60,49,0.02,60
60,49,0.56,58
58,43,0,59
59,43,0,60
60,43,0,61
61,51,0.47,62
62,39,0,63
63,37,0,66
66,38,0,61
61,37,0,64
64,43,0,65
65,39,0,57
57,41,0,62
62,45,0.1,61
61,46,0,63
63,44,0,61
61,42,0.1,60
60,39,0,56
56,36,0.07,62
62,44,0.06,60
60,40,0,57
57,51,0.14,56
56,49,0,62
62,46,0.36,59
59,42,0,59
59,40,0.03,59
59,46,0,61
61,48,0,60
60,37,0,62
62,41,0,61
61,41,0,62
62,47,0,66
66,47,0,71
71,47,0,67
67,44,0,71
71,46,0,74
74,44,0,83
83,51,0,69
69,56,0,68
68,43,0,59
59,39,0,57
57,45,0.08,59
59,44,0,56
56,43,0.1,57
57,45,0,54
54,34,0.39,56
56,48,0.53,57
57,49,0.53,57
57,43,0.26,60
60,46,0,63
63,52,0,67
67,45,0.67,62
62,48,0.23,60
60,41,0,63
63,42,0,67
67,40,0,70
70,42,0,69
69,42,0,60
60,42,0,60
60,51,0,61
61,49,0,60
60,48,0.47,62
62,53,0,63
63,52,0.01,59
59,45,0.09,61
61,54,0.24,60
60,44,0,68
68,41,0,66
66,41,0,60
60,52,0.03,64
64,52,0.01,66
66,44,0,77
77,47,0,84
84,47,0,76
76,44,0,67
67,45,0,64
64,44,0,65
65,46,0,73
73,43,0,70
70,43,0,66
66,45,0,64
64,47,0,65
65,44,0,67
67,43,0.15,61
61,44,0.02,63
63,41,0,62
62,52,0,62
62,49,0.16,56
56,45,0.66,60
60,45,0.06,65
65,43,0,59
59,52,0,62
62,49,0.18,59
59,47,0,59
59,40,0,59
59,43,0,59
59,52,0.39,64
64,49,0,59
59,44,0,64
64,39,0,63
63,43,0,69
69,48,0,66
66,49,0,61
61,47,0,67
67,40,0,74
74,44,0,72
72,45,0,62
62,44,0,74
74,42,0,82
82,52,0,82
82,48,0,62
62,50,0,61
61,51,0,61
61,52,0,56
56,51,0,61
61,50,0,59
59,50,0,62
62,49,0,59
59,49,0,63
63,45,0,66
66,48,0,65
65,46,0,60
60,51,0,65
65,50,0,63
63,46,0,61
61,47,0,63
63,50,0,75
75,46,0,62
62,50,0,62
62,51,0,61
61,51,0,59
59,51,0,64
64,51,0,64
64,51,0,59
59,51,0,61
61,46,0,70
70,43,0,78
78,47,0,64
64,50,0,62
62,47,0,63
63,50,0,71
71,47,0,77
77,49,0,74
74,52,0,70
70,51,0,65
65,50,0,68
68,50,0,81
81,48,0,74
74,51,0,80
80,50,0,71
71,52,0,65
65,49,0,62
62,52,0,59
59,51,0,61
61,51,0.01,63
63,53,0,60
60,52,0,69
69,51,0,66
66,52,0,67
67,50,0,66
66,50,0,67
67,47,0,63
63,53,0,67
67,51,0,65
65,52,0,67
67,51,0,67
67,52,0,65
65,53,0,59
59,52,0,73
73,53,0,75
75,52,0,68
68,53,0,65
65,53,0,71
71,54,0,64
64,53,0,71
71,53,0,67
67,55,0,66
66,53,0,66
66,54,0,65
65,53,0,68
68,53,0,71
71,50,0,78
78,61,0,74
74,59,0,72
72,58,0,76
76,55,0,85
85,55,0,91
91,58,0,84
84,59,0,76
76,56,0,69
69,54,0,72
72,58,0,74
74,62,0,72
72,60,0,70
70,59,0,69
69,57,0,71
71,57,0,67
67,57,0,68
68,57,0,70
70,58,0,69
69,58,0,72
72,59,0,72
72,59,0,70
70,59,0,71
71,59,0,70
70,59,0,67
67,57,0,65
65,56,0,79
79,57,0,77
77,56,0,73
73,56,0,65
65,55,0,64
64,55,0,67
67,55,0,70
70,57,0,65
65,56,0,70
70,55,0,72
72,55,0,73
73,55,0,71
71,55,0,67
67,55,0,69
69,53,0,67
67,53,0,73
73,51,0,69
69,55,0,70
70,57,0,70
70,57,0,77
77,57,0,73
73,58,0,74
74,58,0,71
71,57,0,72
72,59,0,72
72,60,0,74
74,57,0,71
71,57,0,68
68,57,0,68
68,59,0,75
75,58,0,74
74,56,0,75
75,58,0,72
72,56,0,78
78,58,0,72
72,58,0,73
73,60,0,71
71,58,0,71
71,59,0,72
72,60,0,73
73,59,0,71
71,59,0,74
74,57,0,72
72,59,0,69
69,61,0,70
70,60,0,72
72,58,0,72
72,58,0,71
71,59,0,70
70,55,0,78
78,53,0,87
87,57,0,89
89,59,0,77
77,59,0,73
73,56,0,71
71,53,0,71
71,59,0,69
69,57,0,70
70,53,0,76
76,51,0,81
81,52,0,87
87,57,0,76
76,58,0,80
80,62,0,71
71,61,0,69
69,60,0,73
73,55,0,80
80,55,0,75
75,56,0,72
72,55,0,69
69,57,0,68
68,58,0,70
70,59,0,72
72,55,0,74
74,56,0,84
84,54,0,88
88,57,0,77
77,57,0,81
81,53,0,74
74,57,0,67
67,60,0,66
66,60,0,72
72,61,0,74
74,56,0,75
75,52,0,83
83,50,0,87
87,53,0,87
87,54,0,88
88,54,0,85
85,54,0,69
69,54,0,66
66,58,0,64
64,58,0,66
66,56,0,74
74,53,0,73
73,49,0,72
72,52,0,72
72,49,0,62
62,50,0,74
74,45,0,80
80,46,0,83
83,48,0,66
66,47,0.03,63
63,48,0,68
68,45,0.01,66
66,58,0.19,72
72,63,0.04,66
66,57,0.49,66
66,57,0.51,65
65,58,3.58,65
65,57,0.47,66
66,54,0,70
70,53,0,74
74,55,0,76
76,54,0,63
63,57,0,
,56,0,64
64,59,0.13,67
67,56,0.02,70
70,50,0,66
66,52,0.15,63
63,47,0,64
64,51,0,62
62,46,0,61
61,45,0.51,66
66,52,0.07,65
65,54,0,68
68,50,0,68
68,49,0,71
71,48,0,66
66,49,0,61
61,48,0,64
64,50,0,69
69,49,0,61
61,47,0,63
63,52,0.01,65
65,46,0,70
70,45,0,65
65,42,0,63
63,43,0,67
67,38,0,64
64,42,0,64
64,45,0,68
68,44,0,68
68,46,0,68
68,45,0,69
69,43,0,67
67,46,0,64
64,45,0,56
56,52,0,58
58,52,0,60
60,45,0,53
53,43,0.04,60
60,48,0.02,56
56,49,0.01,58
58,46,0,56
56,37,0,55
55,35,0,55
55,47,0.38,58
58,45,3.39,52
52,43,0.17,53
53,44,0.23,57
57,45,0.53,54
54,38,0,56
56,37,0,50
50,35,0,54
54,43,0,52
52,41,0.21,55
55,46,0.01,58
58,52,1.92,55
55,50,0.13,53
53,45,1.02,51
51,40,0.14,51
51,44,0.09,48
48,41,0.01,51
51,43,0.51,52
52,40,0,53
53,36,0,51
51,35,0,55
55,32,0,54
54,42,0.13,57
57,51,0.1,57
57,50,0,55
55,51,0,56
56,46,0.02,56
56,41,0,61
61,40,0,58
58,45,0,60
60,41,0,59
59,41,0,56
56,45,0,61
61,39,0,60
60,45,0,61
61,46,0,60
60,44,0,55
55,42,0,56
56,43,0,60
60,40,0,68
68,41,0,69
69,44,0,60
60,41,0,60
60,39,0,57
57,43,0,57
57,41,0,67
67,39,0,64
64,39,0,62
62,39,0,59
59,39,0,58
58,43,0,63
63,39,0,64
64,43,0,60
60,37,0,62
62,38,0,63
63,39,0,65
65,36,0,62
62,38,0,69
69,39,0,76
76,44,0,73
73,49,0,73
73,46,0,70
70,46,0,69
69,45,0,55
55,50,0,61
61,45,0,67
67,41,0,67
67,46,0,65
65,41,0,69
69,43,0,57
57,47,0,58
58,40,0,54
54,40,0,55
55,36,0,56
56,33,0,59
59,35,0,59
59,35,0,67
67,40,0,72
72,40,0,65
65,43,0,66
66,48,0,57
57,47,0.04,59
59,46,0.05,58
58,41,0,59
59,39,0,70
70,37,0,70
70,40,0,64
64,42,0,68
68,41,0,69
69,38,0,60
60,39,0.01,62
62,49,0.03,66
66,41,0,64
64,51,0.12,64
64,45,0,60
60,48,0,67
67,43,0,58
58,50,0.01,64
64,45,0,66
66,44,0,78
78,48,0,61
61,48,0,61
61,45,0,61
61,48,0,64
64,42,0,65
65,50,0.16,63
63,49,0.2,59
59,51,0,59
59,50,0,64
64,47,0,68
68,45,0,70
70,46,0,65
65,46,0,65
65,48,0,69
69,49,0,80
80,46,0,86
86,51,0,72
72,53,0,68
68,47,0,68
68,51,0,58
58,47,0.08,59
59,46,0,59
59,42,0,59
59,51,0.05,62
62,48,0,60
60,48,0.41,59
59,46,0,67
67,43,0,64
64,50,0.04,67
67,50,0.12,63
63,54,0.28,63
63,51,0,68
68,46,0,68
68,47,0,67
67,47,0,63
63,51,0,62
62,48,0,62
62,47,0,68
68,44,0,67
67,49,0,68
68,45,0,65
65,51,0,74
74,45,0,75
75,47,0,64
64,51,0,68
68,56,0,67
67,54,0,62
62,50,0,60
60,48,0,61
61,47,0,64
64,41,0,63
63,44,0,70
70,47,0,71
71,50,0,66
66,51,0,65
65,53,0,67
67,49,0,75
75,49,0,69
69,54,0,75
75,52,0,74
74,48,0,70
70,49,0,71
71,50,0,86
86,52,0,81
81,54,0,69
69,53,0,67
67,53,0,68
68,55,0,70
70,52,0,70
70,49,0,75
75,48,0,74
74,50,0,67
67,53,0,69
69,54,0,70
70,57,0.02,73
73,60,0.25,70
70,55,0,67
67,51,0,68
68,55,0,78
78,53,0,86
86,59,0,79
79,60,0,75
75,57,0,73
73,52,0,78
78,53,0,70
70,54,0,69
69,51,0,67
67,55,0,69
69,50,0,77
77,51,0,80
80,52,0,98
98,57,0,83
83,61,0,76
76,57,0,73
73,54,0,71
71,55,0,70
70,56,0,71
71,56,0,70
70,55,0,66
66,56,0,62
62,55,0,66
66,55,0,62
62,55,0,65
65,56,0,75
75,58,0,74
74,63,0,71
71,61,0,71
71,57,0,70
70,55,0,68
68,56,0,80
80,58,0,74
74,57,0,72
72,58,0,72
72,58,0,70
70,56,0,68
68,56,0,76
76,55,0,69
69,53,0,73
73,56,0,69
69,55,0,69
69,55,0,67
67,54,0,70
70,53,0,67
67,53,0,70
70,54,0,68
68,55,0,70
70,58,0,69
69,56,0,68
68,57,0,69
69,59,0,68
68,60,0,68
68,60,0,75
75,60,0,76
76,59,0,72
72,58,0,74
74,51,0,74
74,62,0,73
73,61,0,73
73,61,0,74
74,61,0,75
75,62,0,77
77,63,0,74
74,62,0,73
73,59,0,74
74,57,0,78
78,56,0,78
78,54,0,84
84,55,0,77
77,59,0.01,73
73,55,0,70
70,58,0,76
76,56,0,77
77,57,0,76
76,58,0,77
77,59,0,73
73,59,0,74
74,59,0,72
72,57,0,75
75,57,0,73
73,58,0,71
71,57,0,72
72,56,0,73
73,57,0,77
77,56,0,72
72,56,0,78
78,57,0,91
91,56,0,97
97,61,0,102
102,65,0,91
91,64,0,94
94,62,0,79
79,60,0,76
